"order_number","order_date","order_year","customer_key","customer_name","gender","birthday","age","store_key","country","state","order_revenue","order_profit","total_quantity"
"863002",2017-05-12,2017,1716565,Philip Pena,Male,1943-09-02,83,47,United States,Hawaii,2933.97,1884.78,9
"863005",2017-05-12,2017,1284953,Jim Cosby,Male,1949-05-17,77,59,United States,Oregon,721.99,389.72,4
"863006",2017-05-12,2017,1277723,Todd Mendez,Male,1966-09-12,60,63,United States,Utah,1196.00,643.85,4
"863007",2017-05-12,2017,1239772,Loretta Krajewski,Female,1976-06-18,50,0,Online,Online,2723.00,1820.84,7
"863008",2017-05-12,2017,31164,Hunter Boehm,Male,1948-06-15,78,0,Online,Online,8059.92,4791.76,12
"864000",2017-05-13,2017,774205,Quartilla  Trevisan,Female,2000-10-12,26,28,Italy,Caltanissetta,3855.96,2510.56,8
"864001",2017-05-13,2017,340460,William Lovett,Male,1999-12-29,27,9,Canada,Northwest Territories,519.98,347.70,2
"864002",2017-05-13,2017,1845084,David Gilmore,Male,2001-12-12,25,65,United States,West Virginia,14095.09,9232.00,22
"864003",2017-05-13,2017,1568944,Susan Schroeder,Female,1935-05-30,91,53,United States,Montana,4291.91,2765.18,7
"864005",2017-05-13,2017,1839940,Elizabeth Littlejohn,Female,1958-08-02,68,44,United States,Arkansas,639.96,345.68,4
"864006",2017-05-13,2017,951613,John Gibson,Male,1961-09-20,65,0,Online,Online,289.40,156.30,5
"864007",2017-05-13,2017,703247,Vinicio Russo,Male,1946-05-20,80,0,Online,Online,867.78,471.65,9
"864008",2017-05-13,2017,1322029,Dianne Campbell,Female,2001-03-30,25,0,Online,Online,997.97,524.05,5
"864009",2017-05-13,2017,200727,Joe Demoss,Male,1956-08-27,70,9,Canada,Northwest Territories,1243.70,615.37,8
"864010",2017-05-13,2017,1710324,Jimmie Finley,Male,1982-03-23,44,48,United States,Idaho,64.00,31.38,2
"864011",2017-05-13,2017,1250036,Marla Boone,Female,1957-11-16,69,50,United States,Kansas,2577.95,1451.84,7
"864012",2017-05-13,2017,1292130,Louis Krause,Male,1952-12-19,74,51,United States,Maine,2349.85,1269.25,5
"864013",2017-05-13,2017,453255,Kristin Abt,Female,1973-07-08,53,27,Germany,Sachsen-Anhalt,744.55,395.12,10
"864014",2017-05-13,2017,825334,Wiesje Kicken,Female,1935-08-17,91,0,Online,Online,622.87,336.42,6
"864015",2017-05-13,2017,241006,Carmella Kovach,Female,1960-12-16,66,10,Canada,Nunavut,900.00,486.12,3
"865000",2017-05-14,2017,1355155,Ester Jones,Female,1949-09-03,77,0,Online,Online,12.99,6.37,1
"866001",2017-05-15,2017,1857865,Laura Payton,Female,1966-11-14,60,64,United States,Washington DC,1392.90,752.35,5
"866003",2017-05-15,2017,1892265,Jimmy Mathison,Male,1957-10-07,69,64,United States,Washington DC,1732.00,935.54,8
"866004",2017-05-15,2017,1188400,Eva Henry,Female,1950-08-26,76,40,United Kingdom,Dungannon and South Tyrone,618.32,333.96,7
"866005",2017-05-15,2017,1421890,Karen Jim,Female,1968-07-17,58,48,United States,Idaho,89.90,44.07,1
"866006",2017-05-15,2017,572803,Maria Dresner,Female,1982-09-24,44,20,Germany,Brandenburg,1993.98,1037.67,12
"867001",2017-05-16,2017,227338,Ida Moore,Female,1977-10-31,49,0,Online,Online,1477.32,763.51,11
"867003",2017-05-16,2017,1022328,Emily Leach,Female,1944-10-18,82,0,Online,Online,8212.47,5098.70,22
"867004",2017-05-16,2017,1243894,Roxie Minton,Female,1988-07-03,38,63,United States,Utah,279.98,137.24,2
"867007",2017-05-16,2017,418621,Maximilian Richter,Male,2001-10-25,25,27,Germany,Sachsen-Anhalt,2092.00,1126.80,8
"867008",2017-05-16,2017,1676434,Rafael Babcock,Male,1982-08-28,44,45,United States,Connecticut,947.28,464.34,7
"868000",2017-05-17,2017,236812,Al Heslin,Male,1970-11-23,56,0,Online,Online,499.98,334.32,2
"868001",2017-05-17,2017,446735,Sandra Schaefer,Female,2001-07-23,25,19,Germany,Berlin,8.12,3.98,2
"868002",2017-05-17,2017,270462,Michelle Swinson,Female,1949-04-08,77,0,Online,Online,102.00,50.00,1
"868003",2017-05-17,2017,136134,Nicholas Hoff,Male,1993-06-01,33,0,Online,Online,4445.00,2972.30,5
"868004",2017-05-17,2017,2036099,Iveta �af�rov�,Female,1989-01-29,37,63,United States,Utah,608.95,328.92,2
"868005",2017-05-17,2017,1855892,Michael Johnson,Male,1942-04-29,84,66,United States,Wyoming,253.80,137.08,2
"868006",2017-05-17,2017,1068419,Harriet Baldwin,Female,2000-08-20,26,41,United Kingdom,Fermanagh,143.92,77.76,8
"868007",2017-05-17,2017,1074717,Lewis Wong,Male,1957-09-20,69,0,Online,Online,1137.20,602.42,13
"868008",2017-05-17,2017,1540067,Judith Davis,Female,1981-09-12,45,51,United States,Maine,5082.50,3016.98,12
"868009",2017-05-17,2017,1377680,Travis Cacho,Male,1996-01-18,30,0,Online,Online,2764.93,1424.51,14
"868010",2017-05-17,2017,1895637,Eva Parker,Female,1962-01-05,64,0,Online,Online,4653.53,2501.77,17
"868011",2017-05-17,2017,1559552,Dora Fauntleroy,Female,1938-03-21,88,57,United States,New Mexico,1020.70,607.61,6
"869000",2017-05-18,2017,1132350,Harry Walton,Male,1968-12-03,58,0,Online,Online,1074.00,580.11,3
"869002",2017-05-18,2017,956656,Skye Hamilton,Female,1964-09-03,62,42,United Kingdom,North Down,6815.70,4268.40,10
"869003",2017-05-18,2017,1533894,Victoria Haynes,Female,1967-11-23,59,66,United States,Wyoming,902.96,442.62,7
"869004",2017-05-18,2017,1637773,Michael Webb,Male,1951-09-14,75,66,United States,Wyoming,418.99,254.46,2
"869006",2017-05-18,2017,1859902,Elbert Quinn,Male,1954-07-08,72,45,United States,Connecticut,1435.99,728.88,7
"869007",2017-05-18,2017,42364,Layla Silas,Female,1952-09-27,74,5,Australia,Victoria,3325.93,2029.40,12
"869008",2017-05-18,2017,1706702,Joseph Tsai,Male,1939-04-19,87,65,United States,West Virginia,7717.99,4955.01,13
"869009",2017-05-18,2017,1127638,Harrison Carr,Male,1971-04-22,55,0,Online,Online,2805.00,1374.94,12
"869010",2017-05-18,2017,1432379,Ann Ruvalcaba,Female,1990-01-07,36,66,United States,Wyoming,408.00,231.94,2
"869011",2017-05-18,2017,1040205,Evan Green,Male,1972-08-28,54,41,United Kingdom,Fermanagh,2200.89,1170.33,20
"869012",2017-05-18,2017,1950884,Rachel Doyne,Female,1992-06-28,34,61,United States,South Carolina,1215.05,610.75,10
"870000",2017-05-19,2017,1229784,Mary Padilla,Female,1941-09-19,85,0,Online,Online,1517.98,894.46,4
"870001",2017-05-19,2017,966867,Mohammad Watts,Male,1953-03-12,73,42,United Kingdom,North Down,251.93,136.08,7
"870002",2017-05-19,2017,435530,Mathias Kastner,Male,1953-01-29,73,22,Germany,Freistaat Thüringen,1677.90,906.30,4
"870004",2017-05-19,2017,336182,Stephen Kreps,Male,2000-04-24,26,8,Canada,Newfoundland and Labrador,5618.98,3023.60,12
"870006",2017-05-19,2017,1643619,Kevin Murphy,Male,1935-04-16,91,63,United States,Utah,2002.93,1081.85,11
"870007",2017-05-19,2017,1690200,Ann Clark,Female,1964-02-16,62,55,United States,Nevada,5659.68,3676.58,13
"870008",2017-05-19,2017,1998013,Victoria Henriksen,Female,1949-04-14,77,63,United States,Utah,25.32,13.68,2
"871000",2017-05-20,2017,748710,Catena Trevisan,Female,1968-03-29,58,30,Italy,Pesaro,594.00,320.82,6
"871001",2017-05-20,2017,459996,Nicole Hirsch,Female,1940-07-21,86,22,Germany,Freistaat Thüringen,438.00,292.88,2
"871002",2017-05-20,2017,330125,Elisa Whitmer,Female,1964-11-15,62,0,Online,Online,6699.36,3283.82,10
"871003",2017-05-20,2017,1131276,George Kaur,Male,1956-08-21,70,0,Online,Online,148.00,79.94,1
"871004",2017-05-20,2017,410114,Yvonne Biermann,Female,1939-05-01,87,19,Germany,Berlin,2295.98,1129.44,12
"871006",2017-05-20,2017,233855,Donald Smith,Male,1947-03-08,79,0,Online,Online,1365.78,831.70,20
"871007",2017-05-20,2017,959269,Maisie Owens,Female,1962-11-15,64,39,United Kingdom,Blaenau Gwent,12402.96,7596.32,20
"871008",2017-05-20,2017,1523982,Robert Nelsen,Male,1999-09-04,27,50,United States,Kansas,2634.89,1385.43,9
"871010",2017-05-20,2017,1065004,Freya Lynch,Female,1994-07-06,32,39,United Kingdom,Blaenau Gwent,856.42,429.66,11
"871011",2017-05-20,2017,1618514,Dorthy Beck,Female,1972-07-14,54,0,Online,Online,1595.64,994.59,7
"871012",2017-05-20,2017,1758439,Johnny Roe,Male,1967-01-16,59,61,United States,South Carolina,2022.75,1295.65,8
"871014",2017-05-20,2017,1539544,Alisha Jinks,Female,1966-08-08,60,59,United States,Oregon,5260.00,2648.19,10
"871015",2017-05-20,2017,1936378,James Thurston,Male,1974-10-01,52,0,Online,Online,19.98,9.80,2
"871016",2017-05-20,2017,141696,Jordan Brookman,Male,1959-04-12,67,4,Australia,Tasmania,2543.00,1403.01,4
"873000",2017-05-22,2017,1135217,Charlie Schofield,Male,1942-11-24,84,0,Online,Online,259.90,127.40,2
"873001",2017-05-22,2017,1058787,Alexander Hopkins,Male,1991-03-29,35,38,United Kingdom,Belfast,25.98,12.74,2
"873002",2017-05-22,2017,1203201,Maria Schroyer,Female,2001-02-26,25,0,Online,Online,253.80,137.08,2
"873003",2017-05-22,2017,1633967,Wayne Banks,Male,1979-03-31,47,55,United States,Nevada,39.96,19.60,4
"873004",2017-05-22,2017,870805,Sammy Schilt,Female,1967-11-06,59,33,Netherlands,Friesland,5358.82,3258.84,18
"873005",2017-05-22,2017,1714238,Barry Parker,Male,1941-02-23,85,43,United States,Alaska,6865.84,4256.85,20
"873006",2017-05-22,2017,1198127,Anthony Horton,Male,1949-04-29,77,39,United Kingdom,Blaenau Gwent,856.00,462.36,1
"874000",2017-05-23,2017,1771225,Mary Daniel,Female,1970-06-06,56,51,United States,Maine,4615.62,2929.30,9
"874001",2017-05-23,2017,768377,Corinna Marchesi,Female,1949-02-14,77,28,Italy,Caltanissetta,14434.43,8793.84,29
"874002",2017-05-23,2017,1686021,Herman Stafford,Male,1942-12-04,84,57,United States,New Mexico,8817.23,4728.87,29
"874003",2017-05-23,2017,1661735,William Hayes,Male,1950-10-31,76,44,United States,Arkansas,2001.98,992.86,11
"874004",2017-05-23,2017,725795,Gemma Napolitani,Female,1935-09-30,91,0,Online,Online,2940.00,1965.93,3
"874005",2017-05-23,2017,1201225,John Lally,Male,1996-02-06,30,57,United States,New Mexico,897.90,483.72,4
"874006",2017-05-23,2017,680858,Iva Auclair,Female,1987-08-09,39,15,France,La Réunion,9873.20,6544.87,7
"874007",2017-05-23,2017,1982247,Wayne Lauritsen,Male,1995-12-13,31,43,United States,Alaska,299.99,147.05,1
"874008",2017-05-23,2017,1170818,Ewan Mason,Male,2000-04-14,26,39,United Kingdom,Blaenau Gwent,1499.76,863.68,14
"875000",2017-05-24,2017,1736536,Mary Larosa,Female,1969-01-05,57,55,United States,Nevada,265.98,143.66,2
"875001",2017-05-24,2017,1438329,Jesus Gray,Male,1960-06-22,66,0,Online,Online,684.00,335.30,6
"875002",2017-05-24,2017,1941084,Vjekoslav Kovacevic,Male,1976-10-28,50,48,United States,Idaho,2971.90,1961.56,8
"875003",2017-05-24,2017,1810207,Jodi Smith,Female,1980-07-06,46,0,Online,Online,1087.98,587.65,5
"875004",2017-05-24,2017,1304093,Richard Bish,Male,1943-09-15,83,43,United States,Alaska,7440.00,4852.90,16
"875005",2017-05-24,2017,303506,Gloria Cushman,Female,2000-07-26,26,8,Canada,Newfoundland and Labrador,7138.90,4486.71,24
"875006",2017-05-24,2017,933086,Leo Coleman,Male,1938-09-02,88,38,United Kingdom,Belfast,5428.85,3490.04,11
"875007",2017-05-24,2017,623004,Claire Dostie,Female,1969-03-02,57,12,France,Basse-Normandie,1946.00,1028.57,8
"875008",2017-05-24,2017,1522590,Mary Ryan,Female,1948-03-13,78,64,United States,Washington DC,996.37,593.81,3
"875010",2017-05-24,2017,1248112,Mary Hamilton,Female,1943-08-04,83,65,United States,West Virginia,132.99,71.83,1
"875011",2017-05-24,2017,930792,Courtney Chapman,Female,1991-06-24,35,36,United Kingdom,Armagh,735.82,394.90,11
"876000",2017-05-25,2017,1328884,David Clark,Male,1974-08-01,52,45,United States,Connecticut,1782.00,962.55,9
"876001",2017-05-25,2017,842317,Philippus Nicolai,Male,1977-10-05,49,31,Netherlands,Drenthe,2701.40,1408.00,9
"876002",2017-05-25,2017,834236,Mesut Haverkamp,Male,1941-04-05,85,34,Netherlands,Groningen,3866.98,2229.44,11
"876003",2017-05-25,2017,2059595,Zdenek Synek,Male,1956-08-06,70,51,United States,Maine,242.91,131.22,9
"876004",2017-05-25,2017,1616350,Amos Carter,Male,1935-02-06,91,44,United States,Arkansas,243.30,131.40,6
"876005",2017-05-25,2017,372299,Kathryn Watkins,Female,1992-08-20,34,10,Canada,Nunavut,12.99,6.37,1
"876006",2017-05-25,2017,1790139,Megan Crider,Female,1990-10-21,36,0,Online,Online,6076.94,3281.39,9
"876007",2017-05-25,2017,127943,Jackson Raw,Male,1949-06-25,77,1,Australia,Australian Capital Territory,183.67,108.05,4
"876008",2017-05-25,2017,1003107,David Lane,Male,1969-12-05,57,0,Online,Online,2000.00,1337.36,2
"876009",2017-05-25,2017,1847562,Edgar McLemore,Male,1995-11-25,31,64,United States,Washington DC,3279.39,2175.90,3
"876010",2017-05-25,2017,45436,Maya McIlveen,Female,1952-04-16,74,5,Australia,Victoria,257.50,126.22,1
"876011",2017-05-25,2017,939443,Jade Watts,Female,1953-03-26,73,41,United Kingdom,Fermanagh,119.00,64.28,1
"876012",2017-05-25,2017,1619118,David Williams,Male,1947-11-26,79,61,United States,South Carolina,800.00,432.12,4
"877000",2017-05-26,2017,357853,Felisa Hopps,Female,1959-01-21,67,9,Canada,Northwest Territories,339.98,166.64,2
"877001",2017-05-26,2017,102503,Joel Siddons,Male,1952-07-23,74,4,Australia,Tasmania,12608.48,7576.93,21
"877003",2017-05-26,2017,1450086,Mabel Carrasquillo,Female,1965-12-31,61,50,United States,Kansas,3853.96,2290.91,13
"877004",2017-05-26,2017,723572,Gaspare Trevisan,Male,1991-07-18,35,28,Italy,Caltanissetta,784.94,405.54,8
"877005",2017-05-26,2017,82644,Bailey Myer,Male,1983-10-02,43,0,Online,Online,5196.00,3474.48,4
"877007",2017-05-26,2017,1465839,Kelly McGill,Female,1987-06-08,39,0,Online,Online,581.26,284.92,5
"877008",2017-05-26,2017,1451466,Maria Paddock,Female,1975-12-04,51,0,Online,Online,5994.00,4008.06,6
"878000",2017-05-27,2017,1865189,Joseph Mullins,Male,1946-10-19,80,61,United States,South Carolina,2934.00,1584.78,6
"878002",2017-05-27,2017,1483885,Casandra Simmons,Female,1993-01-25,33,44,United States,Arkansas,1405.95,912.27,6
"878004",2017-05-27,2017,1114283,Louis Mistry,Male,1950-12-28,76,0,Online,Online,3940.77,2126.19,23
"878005",2017-05-27,2017,269052,Carmela Shroyer,Female,1979-08-06,47,9,Canada,Northwest Territories,2479.92,1478.34,7
"878006",2017-05-27,2017,780974,Maurizia Pirozzi,Female,1979-05-19,47,30,Italy,Pesaro,405.16,218.82,7
"878007",2017-05-27,2017,846187,Ka van Koert,Female,1960-04-01,66,33,Netherlands,Friesland,1545.98,835.04,4
"878008",2017-05-27,2017,1544568,Willie Wallace,Female,1968-10-21,58,44,United States,Arkansas,5003.50,2689.72,7
"878009",2017-05-27,2017,1229492,Thomas Novak,Male,1976-09-24,50,0,Online,Online,4022.75,2610.52,14
"878010",2017-05-27,2017,1894588,Paula Dobson,Female,1978-01-08,48,66,United States,Wyoming,159.99,86.42,1
"878011",2017-05-27,2017,364820,Robert Newsome,Male,1988-04-21,38,10,Canada,Nunavut,958.96,517.97,5
"878012",2017-05-27,2017,2002372,Edyta Tomaszewska,Female,1985-11-01,41,63,United States,Utah,2525.75,1447.96,7
"878013",2017-05-27,2017,787315,Neera Folliero,Female,2001-02-06,25,28,Italy,Caltanissetta,2312.00,1248.80,8
"878014",2017-05-27,2017,685457,Brier Langelier,Female,1989-07-31,37,13,France,Corse,848.97,456.49,14
"878015",2017-05-27,2017,1870877,George Baca,Male,1972-05-09,54,54,United States,Nebraska,2337.98,1563.36,4
"878016",2017-05-27,2017,1368025,Ralph Gupton,Male,1942-01-26,84,44,United States,Arkansas,4405.67,2780.93,17
"879000",2017-05-28,2017,1624311,Eugene Morales,Male,1960-01-01,66,0,Online,Online,987.00,533.10,3
"880000",2017-05-29,2017,1960099,Ora Loera,Female,1992-10-28,34,64,United States,Washington DC,929.99,469.80,7
"880001",2017-05-29,2017,1366250,Stella Krause,Female,1964-04-06,62,50,United States,Kansas,450.00,300.90,3
"880002",2017-05-29,2017,687324,No�l Sylvain,Male,1977-08-04,49,14,France,Franche-Comté,3510.00,1895.88,4
"880003",2017-05-29,2017,1517199,Merle Harrell,Male,1945-11-01,81,0,Online,Online,8628.59,5695.81,15
"880004",2017-05-29,2017,762108,Matteo Onio,Male,1992-06-21,34,30,Italy,Pesaro,899.97,441.15,3
"880006",2017-05-29,2017,1224103,Ada Hanlon,Female,1965-01-20,61,66,United States,Wyoming,299.98,200.60,2
"881000",2017-05-30,2017,910032,Henry Shah,Male,1963-06-30,63,36,United Kingdom,Armagh,1295.49,829.20,15
"881001",2017-05-30,2017,227646,Leroy Flatt,Male,1939-07-31,87,9,Canada,Northwest Territories,2185.00,1298.34,3
"881002",2017-05-30,2017,446735,Sandra Schaefer,Female,2001-07-23,25,24,Germany,Hessen,707.69,347.79,4
"881003",2017-05-30,2017,734558,Carlo Palermo,Male,1999-06-23,27,30,Italy,Pesaro,77.07,37.77,3
"881004",2017-05-30,2017,937947,Mohammed Fletcher,Male,1936-01-19,90,42,United Kingdom,North Down,4695.80,3034.61,7
"881005",2017-05-30,2017,349815,Louise Foxwell,Female,2002-01-06,24,9,Canada,Northwest Territories,666.99,444.22,4
"881007",2017-05-30,2017,2064944,Marko Eisenhower,Male,1990-08-21,36,45,United States,Connecticut,10896.52,6757.49,23
"881008",2017-05-30,2017,1950414,Petr Lebeda,Male,1986-01-23,40,0,Online,Online,179.99,97.22,1
"882000",2017-05-31,2017,1956404,Emilly Gomes,Female,1958-04-08,68,0,Online,Online,224.00,109.76,8
"882001",2017-05-31,2017,1506430,Harold Fleener,Male,1958-12-21,68,65,United States,West Virginia,2377.45,1209.22,6
"882002",2017-05-31,2017,1595386,Ralph Reily,Male,1946-10-06,80,43,United States,Alaska,1516.83,1014.25,7
"882003",2017-05-31,2017,350853,Matthew Camarillo,Male,1945-11-26,81,8,Canada,Newfoundland and Labrador,1729.65,853.31,7
"882004",2017-05-31,2017,1250029,Thomas Guerra,Male,1947-05-27,79,54,United States,Nebraska,1139.73,615.63,11
"882005",2017-05-31,2017,1756761,Renee Gorman,Female,1991-03-21,35,0,Online,Online,115.00,62.12,1
"882007",2017-05-31,2017,205077,Kathryn Mills,Female,1974-12-04,52,0,Online,Online,764.92,480.12,12
"882008",2017-05-31,2017,1670942,Mei Thompson,Female,1996-03-11,30,63,United States,Utah,2304.00,1441.11,9
"882010",2017-05-31,2017,826032,Randi Pieters,Female,1989-02-26,37,31,Netherlands,Drenthe,355.00,174.02,3
"882011",2017-05-31,2017,876685,Lotje Hermelink,Female,1963-01-07,63,0,Online,Online,322.00,157.84,6
"883000",2017-06-01,2017,1235364,Lori Bivins,Female,1970-08-30,56,57,United States,New Mexico,1405.99,875.88,4
"883001",2017-06-01,2017,1857984,Matthew Mullen,Male,2001-12-22,25,50,United States,Kansas,1914.86,1034.25,11
"883002",2017-06-01,2017,1975386,Dragana Martinovic,Female,1977-09-03,49,51,United States,Maine,2043.82,1364.87,8
"883003",2017-06-01,2017,859566,Amin Land,Male,1965-11-15,61,33,Netherlands,Friesland,1533.00,1025.08,7
"883004",2017-06-01,2017,302571,Carl Campbell,Male,1957-01-06,69,10,Canada,Nunavut,3017.89,1595.06,20
"883005",2017-06-01,2017,1733927,Robbie Miller,Male,1993-11-12,33,54,United States,Nebraska,1239.94,803.42,6
"883006",2017-06-01,2017,1145044,Kian James,Male,1940-07-25,86,40,United Kingdom,Dungannon and South Tyrone,800.14,392.21,15
"883007",2017-06-01,2017,791753,Lucrezia Milani,Female,1970-09-22,56,28,Italy,Caltanissetta,399.90,216.00,2
"883008",2017-06-01,2017,1029868,Toby Farrell,Male,1968-07-21,58,39,United Kingdom,Blaenau Gwent,9717.92,5909.50,23
"883009",2017-06-01,2017,2067371,Tereza Ivanovic,Female,1952-12-13,74,54,United States,Nebraska,1078.99,700.94,2
"883010",2017-06-01,2017,1792688,Morris Abbott,Male,1970-05-11,56,43,United States,Alaska,768.00,414.81,3
"883011",2017-06-01,2017,969762,Isabelle Norris,Female,1959-02-09,67,40,United Kingdom,Dungannon and South Tyrone,1439.92,777.76,8
"883012",2017-06-01,2017,1686496,Joseph Bowen,Male,1971-04-01,55,66,United States,Wyoming,402.98,197.54,3
"884000",2017-06-02,2017,1000489,Georgina Kirk,Female,1984-06-21,42,37,United Kingdom,Ayrshire,335.64,208.81,6
"884001",2017-06-02,2017,1096960,Peter Dawson,Male,1996-07-28,30,41,United Kingdom,Fermanagh,1798.00,971.16,2
"884002",2017-06-02,2017,948305,Elise Stephens,Female,1956-02-27,70,36,United Kingdom,Armagh,2165.65,1310.66,7
"884003",2017-06-02,2017,713137,Flaviana Lorenzo,Female,1955-05-02,71,30,Italy,Pesaro,539.97,291.66,3
"884006",2017-06-02,2017,1864541,Courtney Gossett,Female,1982-08-27,44,54,United States,Nebraska,1747.00,1051.80,7
"884007",2017-06-02,2017,2039683,Tor Andersen,Male,1955-10-29,71,56,United States,New Hampshire,319.00,172.30,1
"884008",2017-06-02,2017,1255402,Jennifer Venable,Female,1997-11-30,29,0,Online,Online,457.99,247.13,8
"885000",2017-06-03,2017,536221,Phillipp Bieber,Male,1968-11-08,58,24,Germany,Hessen,1704.99,916.17,8
"885001",2017-06-03,2017,151076,Zane Belcher,Male,1953-09-24,73,0,Online,Online,2480.27,1480.61,9
"885002",2017-06-03,2017,1495557,Cristie Miller,Female,1975-11-29,51,64,United States,Washington DC,424.95,226.31,8
"885003",2017-06-03,2017,1006080,Megan Craig,Female,1978-03-17,48,0,Online,Online,471.80,231.28,7
"885004",2017-06-03,2017,1348328,Brice Massey,Male,1992-07-19,34,0,Online,Online,428.99,210.27,2
"885006",2017-06-03,2017,1546647,Kristi Stamm,Female,1948-10-17,78,59,United States,Oregon,2051.89,1108.30,5
"885007",2017-06-03,2017,1843033,James Wheeler,Male,1966-06-15,60,59,United States,Oregon,7727.00,4152.77,12
